406	533	819	846	2225	2204	1833	344	389.44	5191.4463	3.0525	0	358	504.48	5918.5693	3.0525	0	430	796.12	8368.1855	3.1634	0	677	813.56	20117.2871	3.1634	0	1404	2426.04	143781.875	3.2189	0	1185	2010.08	78708.9531	3.2189	0	1296	1541.92	157009.1875	3.2189	0	0.04	0.0384	0.96	0.08	0.08	0.3342	0.8496	-3.2327	0.12	0.1056	0.92	0.16	0.16	0.7114	0.6544	2.8512	1.04	0.0384	0.96	0.08	0.08	0.3342	0.8496	25.1135	1.08	0.0736	0.96	0.08	0.08	0.4988	0.7792	10.337	4	0.72	0.716	0.76	0.6	2.137	0.136	-1.3018	3.52	0.3296	0.84	0.32	0.32	1.4852	0.2672	1.547	2.72	0.6016	0.8	0.4	0.4	1.7279	0.2704	-0.3417
352	486	808	870	1870	2534	2644	234	412.76	2865.3025	3.108	0	265	546.32	3798.2178	2.9971	0	335	886.36	5623.5908	3.1634	0	538	1009.72	15223.2402	3.1634	0	710	2208.8401	29739.9707	3.2189	0	1018	2055.52	106597.6875	3.2189	0	1562	1680.08	175600.6406	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.2	0.16	0.84	0.32	0.32	1.0008	0.4624	2.8512	1	0	1	0	0	0	1	677.0834	1.28	0.2016	0.72	0.56	0.56	1.2024	0.3216	15.4543	3.56	0.2464	0.74	0.52	0.52	1.3568	0.264	5.2549	3.64	0.4704	0.736	0.72	0.56	1.7224	0.2064	1.0491	2.92	0.7136	0.68	1.12	0.72	2.0776	0.152	-1.9665
730	939	1314	1516	2286	2261	1959	426	492.08	16715.6738	3.1634	0	529	638	23769.6758	3.1634	0	642	938.8	30996.1602	3.2189	0	858	1038.24	67659.0625	3.2189	0	1331	2396.76	89704.9063	3.2189	0	1491	2156.2	145315.9219	3.2189	0	1928	1719.52	256180.7188	3.2189	0	0.28	0.2016	0.84	0.32	0.32	1.0849	0.4208	10.7713	0.56	0.2464	0.84	0.32	0.32	1.2081	0.3184	50.3715	1.28	0.2016	0.84	0.32	0.32	1.0849	0.4208	14.175	1.52	0.2496	0.82	0.36	0.36	1.2675	0.3024	19.7187	3.88	0.4256	0.7	0.6	0.6	1.8441	0.168	1.0856	3.68	0.7776	0.652	1.08	0.76	1.6821	0.2128	0.6113	2.96	0.9184	0.64	1.2	0.8	1.8694	0.1808	-0.0433
155	210	471	374	3239	1837	959	92	142.76	458.5024	3.0316	0	96	196.72	629.8016	3.108	0.0001	154	421.24	1380.1023	3.108	0	246	304.16	3828.8545	3.0316	0	1134	3320.52	88278.4922	3.2189	0	625	1729.5601	22303.7656	3.1634	0	477	847.88	11445.5449	3.108	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	5.64	0.3904	0.708	0.68	0.6	1.5855	0.2256	0.8479	2.96	0.1184	0.9	0.2	0.2	0.7114	0.6544	7.4164	1.12	0.1056	0.9	0.2	0.2	0.635	0.6608	28.1175
354	473	726	890	2132	2397	2004	205	332.24	2587.7825	3.2189	0	219	444.12	3322.5059	3.1634	0	227	703.2	3112	3.1634	0	483	837.04	14355.7178	3.2189	0	1108	2180.48	56285.207	3.2189	0	1044	2310.6399	65007.9023	3.1634	0	1593	1959.04	150242.2813	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.92	0.0736	0.94	0.12	0.12	0.4433	0.7824	171.7259	1	0	1	0	0	0	1	677.0834	3.44	0.3264	0.9	0.2	0.2	1.2678	0.3504	2.1661	4.08	0.3936	0.82	0.36	0.36	1.5329	0.2672	1.827	3.4	0.64	0.756	0.68	0.52	1.7123	0.2352	1.2737
310	420	754	734	2456	1897	1445	203	287.6	2722.8	2.9761	0	241	388.88	3485.6255	3.2189	0	284	693.92	4803.5938	3.2189	0	442	683.8	12935.5195	3.108	0	765	2485.72	30843.4805	3.1634	0	970	1715.08	46505.0352	3.108	0	1499	1153.84	88832.125	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.88	0.1056	0.96	0.08	0.08	0.606	0.7152	161.2523	0.84	0.1344	0.98	0.04	0.04	0.5296	0.7216	304.381	4.12	0.1056	0.92	0.16	0.16	0.8702	0.5936	2.0542	2.88	0.1856	0.84	0.32	0.32	1.1808	0.4432	3.3993	1.88	0.3456	0.796	0.6	0.44	1.476	0.3216	1.442
454	563	831	917	2036	2231	2316	212	403.32	1802.8575	3.0525	0	213	521.24	2111.6223	3.108	0	248	758.4	3012.6401	3.1634	0	404	820.44	6630.7266	3.1634	0	546	2141.4399	22150.0039	3.1634	0	1479	2289.3601	108511.4375	3.2189	0	3316	2263.6001	454722.6875	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.96	0.08	0.08	0.3342	0.8496	-3.2327	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	3.44	0.2464	0.74	0.52	0.52	1.3568	0.264	4.7451	4	0.4	0.68	1.12	0.72	1.8734	0.2	-0.366	4	1.76	0.5102	3.8	1.4	2.4143	0.1136	-4.9414
532	660	972	1131	2037	2237	1904	379	419.28	8259.4814	3.1634	0	423	551.6	10017.2803	3.1634	0	539	823.24	15592.9824	3.108	0	771	901.88	34006.9023	3.1634	0	1561	2124.6399	121144.7969	3.1634	0	1724	1858.12	114219.6953	3.2189	0	1605	1438.3199	105590.7734	3.1634	0	0.08	0.0736	0.92	0.16	0.16	0.5506	0.7184	-3.2327	0.32	0.2176	0.78	0.44	0.44	1.2801	0.3056	18.6913	0.96	0.0384	0.98	0.04	0.04	0.1679	0.9232	351.4692	1.16	0.2144	0.82	0.36	0.36	1.1504	0.4144	11.072	3.36	0.5504	0.66	0.68	0.68	1.6584	0.2064	1.9803	3.16	0.4544	0.712	0.96	0.64	1.5986	0.2512	1.4334	2.44	0.5664	0.592	1.68	0.96	1.8497	0.1808	0.4894
320	427	650	769	1841	2045	1755	213	347.2	1978.16	3.108	0	244	452.88	2460.6655	3.1634	0	336	707.64	4229.2705	3.108	0	472	830.76	9757.8623	3.108	0	766	2077.28	36478.1172	3.2189	0	1203	2038.12	67738.9063	3.2189	0	1105	1694.88	74534.4297	3.108	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	#NAME?	0.96	0.0384	0.98	0.04	0.04	0.1679	0.9232	351.4692	1.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	80.6123	3.24	0.1824	0.728	0.64	0.56	1.2971	0.3152	2.5776	3.68	0.3776	0.8	0.88	0.48	1.476	0.3216	1.916	2.92	0.3136	0.684	0.92	0.68	1.7547	0.248	-0.3256
387	484	702	786	2050	1517	1215	154	433.44	1783.7665	3.108	0	172	540.32	1948.5377	3.1634	0	253	771.52	3822.0093	3.2189	0	296	874.88	6506.2656	3.108	0	905	2041.8	54780.1563	3.2189	0	1249	2108.3601	60236.9453	3.1634	0	1316	1911.84	81468.3672	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.08	0.0736	0.9	0.2	0.2	0.7593	0.6064	2.8512	1	0	1	0	0	0	1	677.0834	1	0	0.98	0.04	0.04	0.1679	0.9232	80.6123	3.16	0.2944	0.74	0.52	0.52	1.5878	0.2448	2.7296	3.76	0.2624	0.74	0.52	0.52	1.4378	0.28	1.6258	3.28	0.4416	0.708	0.68	0.6	1.6229	0.2704	0.2703
368	476	763	813	2455	2119	1358	235	389.16	3525.0942	3.1634	0	268	505.4	4443.7598	3.1634	0	321	803.56	6799.6865	3.2189	0	485	857.64	15087.9902	3.2189	0	752	2311.04	36978.1133	3.1634	0	775	1940.72	54060.6797	3.2189	0	1060	1383.6801	65881.7422	3.2189	0	0	0	0.98	0.04	0.04	0.1679	0.9232	#NAME?	0.12	0.1056	0.9	0.2	0.2	0.8605	0.552	10.7713	1	0	1	0	0	0	1	677.0834	1.12	0.1056	0.9	0.2	0.2	0.8605	0.552	12.8956	3.84	0.1344	0.86	0.28	0.28	1.0322	0.4336	5.8193	3.64	0.2304	0.86	0.28	0.28	1.2096	0.3504	5.5644	2.32	0.2976	0.82	0.36	0.36	1.453	0.2704	3.7553
243	361	664	619	2579	1515	891	263	263.84	4938.0537	3.1634	0	330	385.28	7739.7217	3.0316	0	397	725.76	9504.4219	3.2189	0	604	667.88	26329.2266	3.2189	0	2060	2834.24	325640.25	3.2189	0	1245	1665.92	109596.3359	3.2189	0	1124	959.6	75557.9922	3.1634	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.96	0.08	0.08	0.3342	0.8496	-3.2327	0.88	0.1056	0.94	0.12	0.12	0.3669	0.7888	321.9836	0.72	0.2816	0.86	0.28	0.28	1.1403	0.4176	13.7091	4.8	1.12	0.74	0.52	0.52	2.2797	0.1136	-1.6066	2.68	0.3776	0.82	0.36	0.36	1.1117	0.4496	6.4315	1.48	0.3296	0.88	0.24	0.24	1.3111	0.3184	13.9825
385	501	767	947	2305	2608	2317	109	393.28	805.8016	2.9761	0	133	500.04	1155.7983	3.108	0	200	764.8	2140.8801	3.108	0	252	964.08	4293.834	3.2189	0	409	2092.3201	11896.457	3.1634	0	906	2411.96	40296.2773	3.2189	0	960	2124.1599	52133.5703	3.108	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1.12	0.1056	0.88	0.24	0.24	0.7174	0.6064	29.1188	3.28	0.2016	0.82	0.36	0.36	1.1419	0.3856	4.2718	4.28	0.2816	0.82	0.36	0.36	1.3506	0.312	2.4141	3.8	0.16	0.96	0.08	0.08	0.635	0.6608	9.759
414	542	839	875	2550	1875	1231	540	446.64	21136.5508	3.2189	0	574	576.96	24890.2754	3.1634	0	680	889.76	34753.7813	3.1634	0	1071	940.48	83220.4844	3.2189	0	2423	2642.9199	468876.3125	3.2189	0	2121	1988.8	210523.6875	3.2189	0	1732	1349.72	197951.3906	3.2189	0	0.2	0.16	0.84	0.32	0.32	0.8386	0.5168	-3.2327	0.36	0.2304	0.86	0.28	0.28	1.1419	0.3856	26.6114	1.2	0.16	0.84	0.32	0.32	0.8386	0.5168	31.1215	1.4	0.32	0.808	0.48	0.4	1.2001	0.3856	6.6503	4.4	1.6	0.552	1.76	1.04	2.1897	0.1424	-2.4124	3.36	0.8704	0.6	1.28	0.88	1.9334	0.1808	-0.1798	2.28	0.8416	0.596	1.48	0.92	2.2242	0.1232	-4.969
269	397	726	669	2687	1901	1433	277	314.24	4486.502	3.2189	0	337	433.56	6339.6069	3.108	0	372	774.72	11247.2422	3.1634	0	622	771.28	23092.125	3.1634	0	1888	2932.3601	210257.5938	3.2189	0	1073	2062.0801	73900.2266	3.1634	0	1403	1374.08	139510.4688	3.1634	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.92	0.16	0.16	0.5296	0.7216	-3.2327	1	0	1	0	0	0	1	677.0834	1	0.08	0.88	0.24	0.24	0.7593	0.6064	23.8885	5	1.04	0.62	1.24	0.84	2.1478	0.1424	-1.7043	3.64	0.3104	0.776	0.64	0.48	1.5647	0.2704	1.0939	2.32	0.5376	0.688	0.72	0.64	1.9458	0.1744	-0.8839
281	359	714	739	2846	2183	1431	124	215.96	1240.8384	3.087	0	139	300.68	1834.2976	3.0525	0	184	618.04	3103.7183	3.108	0	299	579.8	7338.6396	3.1634	0	1363	2954.4399	123628.3203	3.2189	0	1483	1862.72	238161	3.2189	0	1202	1042.92	135022.2969	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.56	0.2464	0.78	0.44	0.44	1.3094	0.2896	74.1317	0.6	0.24	0.8	0.4	0.4	1.2176	0.3376	89.9718	5.04	0.5984	0.648	0.8	0.72	1.943	0.1712	-0.2916	3.24	0.9024	0.644	1	0.76	2.4007	0.0976	-4.7039	1.6	0.48	0.676	0.84	0.68	1.8779	0.184	0.5166
453	590	801	938	1668	1934	1831	269	415.16	3409.8145	3.1634	0	287	542.28	3934.4417	3.108	0	283	775.44	4110.2461	3.0525	0	529	862.68	13210.1367	3.1634	0	849	1770.52	35067.293	3.2189	0	1839	1707.04	155389.3125	3.1634	0	1915	1430.88	201887.3594	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.08	0.0736	0.88	0.24	0.24	0.7038	0.6096	-3.2327	0.96	0.0384	0.92	0.16	0.16	0.6005	0.6672	289.7191	1.04	0.0384	0.88	0.24	0.24	0.7938	0.6	20.1849	2.72	0.2016	0.608	1.36	0.88	1.4542	0.2544	7.794	2.92	0.5536	0.56	2.32	1.12	1.9016	0.1904	0.638	2.36	0.8704	0.488	2.56	1.28	2.4561	0.0944	-4.8249
370	468	712	911	2037	2265	1970	99	383.04	712.8383	3.108	0	101	481.48	613.8496	3.1634	0	92	731.24	599.3824	2.9416	0	230	939.96	3877.8784	3.2189	0	425	2059.3999	12340.4014	3.2189	0	391	2353.72	10277.8789	3.2189	0	436	2050.28	13355.7998	3.1634	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1.12	0.1056	0.92	0.16	0.16	0.5296	0.7216	27.1161	3.16	0.1344	0.88	0.24	0.24	0.8741	0.5488	3.9805	4.04	0.0384	0.92	0.16	0.16	0.6005	0.6672	4.0913	3.72	0.2016	0.82	0.36	0.36	1.1419	0.3856	5.8011
168	243	478	446	2940	1862	1092	152	155.24	1723.2224	3.1634	0	175	224.4	2284.8	3.108	0	250	465.88	4200.7451	3.1634	0	411	411.12	11421.3857	3.2189	0	951	3113.6799	57820.7734	3.2189	0	981	1713.4	44981.5898	3.108	0	764	874.04	31031.0781	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.96	0.08	0.08	0.3342	0.8496	-3.2327	0.12	0.1056	0.86	0.28	0.28	0.7842	0.5584	-3.2327	5.36	0.2304	0.716	0.76	0.6	1.6523	0.2288	0.6203	2.88	0.1856	0.788	0.52	0.44	1.3319	0.3632	3.7266	1.24	0.1824	0.748	0.6	0.52	1.2742	0.3312	6.6503
350	445	716	863	2214	2123	1664	169	363.76	1640.5024	3.108	0	185	466.28	1895.6412	3.108	0	167	738.32	1913.0977	3.1634	0	390	895.16	8753.9736	3.1634	0	708	2203.5601	34286.7266	3.1634	0	602	2228.9199	27415.5938	3.2189	0	943	1831.4399	64737.2031	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1.04	0.0384	0.94	0.12	0.12	0.4433	0.7824	26.1148	3.56	0.2464	0.78	0.44	0.44	1.4797	0.2416	2.794	3.92	0.0736	0.9	0.2	0.2	0.7114	0.6544	4.2236	3.2	0.4	0.76	0.48	0.48	1.7042	0.2	2.8274
418	483	762	1000	2472	2384	1948	318	163.72	6883.6411	2.897	0	323	230.56	6915.606	3.108	0	358	482.4	8302.3203	2.8862	0	758	415.44	37176.0078	3.2189	0	2874	2504.6399	518081.9688	3.2189	0	2149	1281.92	301805.6875	3.2189	0	1842	733.88	228491.625	3.1634	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.12	0.1056	0.92	0.16	0.16	0.7114	0.6544	2.8512	0.2	0.16	0.92	0.16	0.16	0.8951	0.5456	18.6913	4.12	1.8656	0.708	1.64	0.76	2.2769	0.1232	-1.9481	2.12	1.2256	0.608	1.36	0.88	2.3006	0.1168	-3.1964	1.12	0.8256	0.74	1	0.6	1.9888	0.1776	-2.0013
437	543	774	911	1979	2011	1709	157	423.28	1230.2014	2.9416	0	180	536.44	1609.2063	3.2189	0	182	764.96	1777.5585	3.1634	0	310	884.04	4783.8784	3.1634	0	747	1907.36	31829.9102	3.2189	0	918	2021.24	36012.4219	3.2189	0	2167	1833.24	147642.5	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.08	0.0736	0.94	0.12	0.12	0.4433	0.7824	-3.2327	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	3.04	0.1184	0.9	0.2	0.2	0.7668	0.6512	4.4446	3.6	0.32	0.648	0.8	0.72	1.4343	0.2608	3.07	3.2	0.56	0.7624	1.04	0.56	1.476	0.3216	1.1223
463	584	805	958	1673	1969	1822	141	453.6	772.8	2.9761	0	141	580.92	1023.9934	3.0525	0	141	808.56	916.8064	3.0316	0	272	937.72	2916.2813	3.1634	0	551	1800.6	23478.7988	3.2189	0	700	2004.24	32724.7422	3.1634	0	803	1774.6	53300.7188	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.36	0.2304	0.74	0.52	0.52	1.3212	0.28	18.6913	1	0	1	0	0	0	1	677.0834	1.04	0.0384	0.96	0.08	0.08	0.3342	0.8496	25.1135	2.88	0.1056	0.92	0.16	0.16	0.5296	0.7216	16.0141	3.48	0.2496	0.78	0.44	0.44	1.4542	0.2544	2.5626	3.08	0.3136	0.724	0.84	0.6	1.8447	0.2384	-1.937
423	544	766	855	2060	2220	2228	205	421.72	2183.4014	3.0316	0	225	537.6	2683.1997	3.1634	0	290	769.76	3150.3423	3.108	0	394	851.92	7990.4731	3.2189	0	937	2161.4399	52299.9297	3.2189	0	1615	2421.2	101019.9063	3.1634	0	2097	2242.6799	212671.4844	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.94	0.12	0.12	0.4433	0.7824	-3.2327	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	3.44	0.3264	0.82	0.36	0.36	1.3983	0.2864	2.4965	4.44	0.4064	0.696	0.8	0.64	1.655	0.2256	0.7732	4.04	0.9984	0.56	1.36	0.96	2.3871	0.1008	-3.9349
435	523	730	909	1893	2210	1885	155	388.92	1926.5536	3.0316	0	194	490.28	2108.2813	3.2189	0	223	726.76	2074.3423	3.087	0	308	818.64	7584.4702	3.1634	0	1545	2145.24	188879.375	3.2189	0	462	1909.24	11131.0615	3.1634	0	841	1483.8	54495.9961	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	#NAME?	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	3.4	0.64	0.688	0.72	0.64	1.9888	0.1456	0.626	3.16	0.1344	0.84	0.32	0.32	0.9907	0.4656	4.0897	2.56	0.2464	0.92	0.16	0.16	1.021	0.3792	15.2304
667	914	1450	1599	2380	2865	3010	813	671.96	47429.4766	3.1634	0	1083	913.84	82691.4922	3.2189	0	1532	1425.84	165010.4375	3.2189	0	1881	1612.04	253667.1719	3.2189	0	1637	2668.9199	201230.5625	3.2189	0	2158	2919.0801	367642.125	3.2189	0	2695	2745.8799	562241.0625	3.2189	0	0.72	0.3616	0.78	0.44	0.44	1.5673	0.232	3.416	1.12	0.3456	0.76	0.48	0.48	1.5805	0.2448	7.3717	2.16	0.6144	0.716	0.76	0.6	1.9361	0.1904	-2.8743	2.56	1.2064	0.632	1.12	0.8	2.3561	0.1264	-9.9088	4.4	0.72	0.732	0.92	0.6	1.8333	0.2192	-0.4463	5.24	1.3024	0.568	1.44	0.96	2.3243	0.1232	-3.6814	4.88	2.0256	0.432	2.96	1.44	2.7543	0.0688	-13.2763
393	516	841	869	2704	2059	1300	233	367.64	4839.6704	3.1634	0	255	484.44	6191.9263	3.108	0	286	798.64	7830.7104	3.2189	0	481	815.76	20712.8242	3.2189	0	1432	2209.0801	192564.7188	3.2189	0	1661	1700.64	302095.3438	3.2189	0	1496	1174.52	233624.4688	3.1634	0	0	0	1	0	0	0	1	#NAME?	0.16	0.1344	0.92	0.16	0.16	0.8147	0.5968	10.7713	1	0	1	0	0	0	1	677.0834	1.08	0.0736	0.92	0.16	0.16	0.5506	0.7184	27.1161	3.48	0.8896	0.636	0.92	0.76	2.3351	0.1104	-4.1214	2.88	1.3056	0.644	1	0.76	2.1885	0.1392	-0.7877	1.92	1.1136	0.8	0.4	0.4	2.0222	0.1552	4.4046
390	514	786	853	1994	1582	1186	314	441.96	5898.8384	3.2189	0	355	570.08	7809.1929	3.2189	0	607	850.16	17025.3359	3.1634	0	645	961.52	24914.9688	3.2189	0	909	1861.48	48240.332	3.1634	0	1215	1699.04	99488.6797	3.2189	0	949	1379.36	77017.5156	3.2189	0	0.08	0.0736	0.9	0.2	0.2	0.7605	0.5648	25.8049	0.2	0.16	0.86	0.28	0.28	1.0892	0.3984	26.6114	1.08	0.0736	0.9	0.2	0.2	0.7593	0.6064	6.9155	1.2	0.16	0.78	0.44	0.44	1.2084	0.3664	6.8184	2.92	0.2336	0.716	0.76	0.6	1.7569	0.2256	0.4818	2.92	0.4736	0.592	1.2	0.88	2.1998	0.12	-1.9011	2.32	0.2976	0.684	0.92	0.68	1.7733	0.2128	-0.0016
289	389	656	737	2433	2408	1991	150	337.12	1936.4255	3.108	0	175	443.16	2159.0945	3.1634	0	181	734.76	2648.8225	3.087	0	353	849.44	10738.5664	3.108	0	1319	2451.8401	99783.6563	3.1634	0	835	2298.3201	33624.8555	3.2189	0	1990	1904.16	148731.25	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	4.04	0.5184	0.636	1.4	0.84	2.1303	0.152	-2.37	4.08	0.1536	0.8	0.4	0.4	1.1403	0.4176	2.5399	3.32	0.6176	0.732	0.92	0.6	1.7892	0.2416	-0.4979
306	434	777	761	2845	2051	1520	208	259.6	3592.5603	3.1634	0	243	357.56	4749.3662	3.108	0	227	701.12	4396.4253	3.2189	0	478	653.12	18955.2246	3.2189	0	1674	2987.8799	136187.2969	3.2189	0	857	1874.48	51236.3281	3.1634	0	1097	1183.4399	110774.8047	3.1634	0	0	0	0.98	0.04	0.04	0.1679	0.9232	#NAME?	0	0	0.98	0.04	0.04	0.1679	0.9232	#NAME?	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	0.72	0.2016	0.76	0.48	0.48	1.1184	0.376	26.7336	5.16	0.7744	0.572	1.72	1	2.467	0.1008	-6.7769	3.32	0.2176	0.704	0.88	0.64	1.565	0.2352	1.9585	1.88	0.6656	0.652	1.56	0.84	2.0024	0.1552	-0.695
130	201	443	353	3311	1668	753	168	183.04	1747.1584	3.2189	0	202	250.88	2390.4255	3.108	0	295	539.56	4430.646	3.1634	0	422	478.92	10297.3545	3.2189	0	1324	3170.3601	111015.75	3.2189	0	551	1913.6	23928.3984	3.2189	0	511	1048.6801	16350.8564	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.16	0.1344	0.86	0.28	0.28	0.7842	0.5584	-3.2327	0.24	0.1824	0.88	0.24	0.24	0.9596	0.5008	10.7713	5.36	0.6304	0.684	0.92	0.68	2.0086	0.1584	-0.176	3.32	0.2176	0.84	0.32	0.32	1.2197	0.3472	4.472	1.76	0.1824	0.8	0.4	0.4	1.2176	0.3376	27.8211
245	353	636	674	2249	2119	1690	166	257.92	2133.2737	3.1634	0	176	372.64	2689.9104	3.1634	0	236	650.44	3790.9658	3.2189	0	417	707.84	13438.2158	3.1634	0	912	2123.9199	53828.1523	3.0525	0	1723	2121.8401	149448.9219	3.2189	0	1503	1754.08	192069.9844	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.76	0.1824	0.92	0.16	0.16	0.9596	0.5008	129.5721	0.92	0.0736	0.92	0.16	0.16	0.6905	0.6576	153.3322	3.32	0.2976	0.72	0.56	0.56	1.6697	0.2192	1.4471	3.8	0.56	0.748	0.6	0.52	1.8542	0.216	-0.3254	2.92	0.8736	0.688	0.72	0.64	2.1688	0.1264	-0.8241
581	704	1125	1206	2789	2232	1510	442	561.6	13875.6777	3.1634	0	519	713.56	19137.7676	3.1634	0	629	1074.84	28230.2148	3.1634	0	870	1167.24	54254.7383	3.2189	0	718	2772.3999	40908.8008	3.2189	0	749	2270.48	30830.3281	3.108	0	1176	1585.24	86550.1016	3.2189	0	0.52	0.2496	0.76	0.48	0.48	1.384	0.2512	50.3715	0.72	0.2016	0.86	0.28	0.28	1.1086	0.4144	113.732	1.48	0.2496	0.76	0.48	0.48	1.384	0.2512	20.998	1.68	0.3776	0.668	0.76	0.68	1.7348	0.2	2.2039	4.56	0.2464	0.7	0.6	0.6	1.3851	0.28	1.8856	4.12	0.1856	0.756	0.68	0.52	1.3082	0.3696	1.9048	2.8	0.32	0.712	0.96	0.64	1.6432	0.2416	2.0405
435	566	925	1060	2464	2492	2179	215	409.8	3085.3594	3.108	0	293	543.44	5303.0464	3.108	0	448	861.48	13815.8477	3.1634	0	496	1000.48	16463.3672	3.2189	0	684	2382.5601	39709.0469	3.2189	0	944	2353.0801	56832.9492	3.2189	0	1155	2008	67001.5938	3.2189	0	0	0	0.98	0.04	0.04	0.1679	0.9232	#NAME?	0.2	0.16	0.84	0.32	0.32	1.0849	0.4208	10.7713	1.04	0.0384	0.92	0.16	0.16	0.606	0.7152	22.0367	1.32	0.2176	0.8	0.4	0.4	1.2902	0.3024	17.5865	3.84	0.2144	0.768	0.56	0.48	1.5228	0.2704	2.065	4.08	0.3136	0.808	0.48	0.4	1.3168	0.3984	0.9578	3.56	0.4064	0.676	0.84	0.68	1.5673	0.232	2.3192
320	406	745	722	3413	2376	1341	292	300.04	6056.3589	3.2189	0	346	376.48	7892.0093	3.1634	0	365	682.68	8669.7373	3.1634	0	667	676.84	31186.7715	3.2189	0	1402	3210.72	121674.5781	3.2189	0	825	2265.6001	31808.4805	3.2189	0	912	1342.84	38979.7344	3.1634	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.84	0.1344	0.86	0.28	0.28	0.7842	0.5584	139.8066	0.8	0.32	0.74	0.52	0.52	1.491	0.28	10.9085	5.56	0.6464	0.652	1.08	0.76	2.1234	0.1584	-1.5022	4	0.16	0.82	0.36	0.36	1.2613	0.4016	1.5267	2.16	0.2144	0.7	0.6	0.6	1.4852	0.2672	5.2053
318	409	757	853	2572	2415	1994	216	253.52	2612.0898	3.1634	0	255	335.08	3515.9131	3.087	0	367	654.52	7865.8496	3.1634	0	541	689.72	16406.8418	3.0316	0	961	2583.4399	53525.6836	3.2189	0	1442	1978.2	142413.5313	3.2189	0	1379	1285.36	114633.8281	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.76	0.1824	0.84	0.32	0.32	1.1778	0.36	97.8919	0.88	0.1056	0.88	0.24	0.24	0.8605	0.552	137.4921	4.24	0.2624	0.86	0.28	0.28	1.2017	0.44	1.1679	3.48	0.6496	0.74	1	0.6	2.0567	0.168	-2.3903	2.12	0.5056	0.696	0.8	0.64	2.0776	0.152	-1.3506
385	483	746	946	2200	2493	2215	205	379.92	2364.6335	2.9207	0	211	500.64	2289.9102	3.0525	0	271	778.92	3545.8335	3.2189	0	475	934.76	12633.543	3.1634	0	620	2212.6399	27648.707	3.2189	0	1634	2702.0801	166362.0625	3.2189	0	1902	2448.6399	190219.8281	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	#NAME?	1	0	0.96	0.08	0.08	0.2788	0.8528	336.7264	1.12	0.1056	0.9	0.2	0.2	0.635	0.6608	70.7817	3.6	0.24	0.82	0.36	0.36	1.153	0.3696	5.6736	4.84	0.8544	0.6784	1.88	0.84	1.866	0.2128	-0.9625	4.32	0.6976	0.6695	2.16	0.88	1.7834	0.2672	-1.0393
