168	258	517	397	1178	420	197	136	175.32	775.1775	3.108	0	132	267.04	756.5984	2.9761	0.0001	220	513.08	2056.5535	2.9416	0	245	412.88	2690.4258	3.108	0	2147	1468.08	517906.9375	3.2189	0	1364	633.52	195487.1406	3.1634	0	618	278.68	37523.8945	3.1634	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.32	0.2176	0.88	0.24	0.24	1.1554	0.3824	34.5314	0.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	#NAME?	2.32	1.8976	0.716	0.76	0.6	2.154	0.1456	-2.3206	0.84	0.9344	0.88	0.24	0.24	1.6201	0.2608	1.5895	0.32	0.2176	0.96	0.08	0.08	0.8732	0.4688	113.7763	4
556	639	1106	1365	738	80	33	10	556.28	5.5616	2.1025	-0.0075	26	637.72	28.3616	2.4087	-0.0025	32	1105.12	44.3456	2.6016	-0.0009	23	1365.3199	28.8576	2.7198	-0.0008	39	730.16	137.5744	2.8652	-0.0002	19	80.2	18.16	2.3452	-0.002	9	33.68	6.2176	2.1343	-0.0093	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	2	0	1	0	0	0	1	169.2708	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
954	1025	1401	1564	1352	659	504	33	952.12	86.0256	2.8862	0.0002	32	1023	57.28	2.5461	0.0017	46	1402.92	99.3536	2.7543	-0.0007	31	1566.24	59.3024	2.8652	-0.0015	62	1351.88	256.1856	2.9416	0	90	668.72	626.7616	3.0525	-0.0001	64	507.16	288.9344	2.7861	-0.0002	1	0	1	0	0	0	1	677.0834	1.4	0.24	0.8	0.4	0.4	1.3322	0.28	18.8658	2	0	1	0	0	0	1	169.2708	3	0	1	0	0	0	1	75.2315	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
927	1000	1410	1567	1332	698	525	58	945.2	250.16	2.8862	0	39	1016.32	136.9376	2.8652	0	33	1405.8	70.72	2.7753	0.0008	38	1564.96	74.1184	2.657	-0.0001	91	1344.72	657.8816	3.0525	0	40	691.56	83.4464	2.7125	-0.0001	33	519.88	78.0256	2.9971	-0.0002	1	0	1	0	0	0	1	677.0834	1.24	0.1824	0.88	0.24	0.24	0.9596	0.5008	13.3221	2	0	0.96	0.08	0.08	0.2788	0.8528	31.4468	3	0	0.96	0.08	0.08	0.2788	0.8528	29.5633	2	0	0.9247	1.28	0.32	0.2788	0.8528	11.0018	1	0	0.9247	1.28	0.32	0.2788	0.8528	18.7682	1	0	0.9264	1	0.28	0.3342	0.8496	8.1686	4
496	606	1021	1210	573	243	200	27	496.6	47.68	2.8652	-0.0001	41	606.64	129.0304	2.8443	-0.0001	64	1022.72	299.8816	2.9761	-0.0001	65	1210.64	281.7504	3.0525	0	64	572.76	253.7024	2.8652	0.0002	66	243	356.64	2.9207	0	53	198.4	273.36	3.108	0	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1.52	0.2496	0.86	0.28	0.28	1.1661	0.3472	26.5418	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
544	626	1079	1333	731	102	48	317	611.72	16660.6816	2.7125	0	360	696.64	20075.4297	2.8307	0	561	1187.96	49827.3203	2.8998	0	748	1491.8	92234.0859	3.108	0	976	940.96	153644.9844	3.108	0	230	132.76	5930.1025	2.8652	0	216	77.12	3695.7056	2.9416	0	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	2.24	0.1824	0.92	0.16	0.16	0.9907	0.4656	7.7585	2.24	0.1824	0.9	0.2	0.2	1.0504	0.4272	7.8911	1.48	0.7296	0.836	1	0.44	1.1403	0.4176	3.2238	0	0	0.92	0.16	0.16	0.4397	0.7312	#NAME?	0	0	0.96	0.08	0.08	0.2788	0.8528	#NAME?	4
947	1027	1420	1575	1353	686	523	63	943.2	186.64	2.9971	0.0002	68	1016.68	271.0976	2.9761	0.0002	65	1407.28	304.3616	3.2189	0.0001	86	1566.72	509.8817	2.9416	0	77	1339.12	341.9456	2.9971	0	88	683.84	440.0544	2.9207	0.0001	56	514.96	196.1984	2.9971	0.0003	1	0	1	0	0	0	1	677.0834	1.28	0.2016	0.84	0.32	0.32	1.1656	0.3792	15.4543	2	0	1	0	0	0	1	169.2708	2.88	0.1056	0.94	0.12	0.12	0.7174	0.6064	19.5595	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
510	624	1043	1243	614	279	225	17	502.84	22.2144	2.6197	-0.006	31	614.56	72.0064	2.7334	-0.0013	45	1033.92	135.9936	2.8098	-0.0002	42	1226.04	126.9184	3.108	-0.0004	43	589.32	130.9376	2.7334	0.0002	49	260.56	178.5664	2.8307	-0.0003	41	213.92	155.3536	3.108	-0.0004	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1.76	0.1824	0.82	0.36	0.36	0.8826	0.4816	35.9046	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
776	855	1447	1874	1517	217	140	315	703.08	12880.1514	3.2189	0	280	806.92	9219.833	3.2189	0	518	1345.52	31327.1328	3.2189	0	746	1700.48	72413.1406	3.2189	0	1054	1697.64	79565.5078	3.1634	0	2242	867.08	632325.5625	3.1634	0	2121	685.52	531563.9375	3.108	0	0.92	0.0736	0.88	0.24	0.24	0.7038	0.6096	147.7864	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	1.96	0.0384	0.92	0.16	0.16	0.5296	0.7216	40.4494	2.68	0.2176	0.868	0.36	0.28	1.2595	0.3376	7.7471	2.68	0.5376	0.816	0.56	0.4	1.7868	0.2096	0.2061	1.32	2.3776	0.716	1.24	0.68	2.1297	0.1744	-2.6259	1.04	2.0384	0.748	1.08	0.6	1.7756	0.2448	-0.6102	4
514	632	1059	1254	685	333	282	57	525.24	293.7824	3.0525	0	45	630.12	132.0256	2.9761	0.0002	63	1065.4399	251.3664	3.0316	-0.0001	141	1285.16	1883.0144	3.2189	0	392	750.4	10503.8398	3.1634	0	632	296.4	39424.9609	3.0525	0	523	236.76	30816.6621	3.108	0	0.72	0.2016	0.88	0.24	0.24	1.1419	0.3856	105.8119	1	0	0.96	0.08	0.08	0.2788	0.8528	336.7264	2	0	0.9	0.2	0.2	0.5004	0.68	70.3146	2	0	0.96	0.08	0.08	0.2788	0.8528	75.0528	1.08	0.0736	0.792	0.8	0.48	1.0286	0.4944	3.1948	0.2	0.16	0.74	1	0.6	0.9503	0.44	41.1222	0.2	0.16	0.8	0.4	0.4	0.9503	0.44	55.5529	4
499	608	1028	1219	596	260	219	26	505.76	40.1024	2.7543	0.0024	46	619.84	132.4544	2.9207	0.0005	69	1047.3199	443.4176	3.108	0.0001	63	1234.8	235.92	2.9416	0.0002	114	606	479.2	3.0525	0.0002	132	278	802.8	2.9207	0.0001	126	231.12	712.9055	2.9207	0.0001	0.2	0.16	0.92	0.16	0.16	0.9387	0.504	26.6114	1	0	1	0	0	0	1	677.0834	1.88	0.1056	0.88	0.24	0.24	0.7174	0.6064	38.6315	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
173	233	481	394	2603	1927	965	148	215.52	1216.9695	3.1634	0	151	279.56	1538.4866	2.9971	0	267	542.68	3611.1777	3.1634	0	299	482	5107.9995	3.2189	0	1685	2488.3201	234760.875	3.2189	0	1742	1865.88	217627.6875	3.1634	0	887	976.64	53365.1875	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.68	0.2176	0.8	0.4	0.4	1.2505	0.3248	89.9718	0.32	0.2176	0.78	0.44	0.44	1.2188	0.3344	10.7713	4.28	1.0016	0.64	1.68	0.88	2.1653	0.1584	-2.8845	3.2	0.96	0.728	1.12	0.64	2.1648	0.152	-3.342	1.76	0.2624	0.796	0.6	0.44	1.3528	0.36	18.1783	4
892	965	1363	1533	1250	596	451	76	909.68	303.8976	2.8652	0.0002	75	984.68	338.5376	3.0525	0.0001	54	1368.84	170.0544	2.9207	0.0005	49	1541.3199	138.3776	2.7543	0.0008	120	1266.3199	890.2976	3.0525	0	90	611.4	437.92	2.9416	0.0002	59	462.52	214.4896	2.7125	0.0005	1	0	1	0	0	0	1	677.0834	1.04	0.0384	0.96	0.08	0.08	0.4433	0.7824	18.6192	2	0	0.98	0.04	0.04	0.1679	0.9232	30.8326	2.52	0.2496	0.86	0.28	0.28	1.3552	0.296	4.8342	2	0	0.964	0.36	0.12	0.1679	0.9232	13.9898	1	0	0.9615	1	0.2	0.1679	0.9232	11.8265	1	0	0.9624	0.64	0.16	0.1679	0.9232	16.4251	4
857	1110	1685	2036	3088	3167	2719	169	897.2	3698	2.9416	0	127	1081	973.52	3.1634	0	335	1584.6	16215.3604	3.1634	0	542	1866.88	47491.4688	3.1634	0	1880	2480.76	689556.6875	3.108	0	2699	2253.8401	1398132.75	3.2189	0	2472	1896.04	1084236.875	3.1634	0	1	0	1	0	0	0	1	677.0834	1.92	0.0736	0.96	0.08	0.08	0.2788	0.8528	75.0528	2.64	0.2304	0.86	0.28	0.28	0.8441	0.4944	18.8548	3.2	0.16	0.9	0.2	0.2	1.0008	0.4624	4.3082	4.4	3.36	0.6831	3.48	1.08	1.7015	0.2288	0.9374	4.12	5.5456	0.6908	7.08	1.48	1.0852	0.4048	3.1426	3.52	3.6096	0.6965	4.56	1.2	1.1407	0.4016	2.2086	4
858	1096	1681	2037	3166	3157	2623	169	876.92	3008.3936	2.9207	0	123	1087.8	649.6799	3.108	0	321	1623.88	10546.3447	3.1634	0	557	1932.96	32443.875	3.108	0	1851	2757.3601	469209	3.1634	0	2632	2637.72	946127.375	3.1634	0	2425	2232.0801	738999.5	3.2189	0	1	0	1	0	0	0	1	677.0834	1.96	0.0384	1	0	0	0.1679	0.9232	119.4829	2.8	0.16	0.92	0.16	0.16	0.6005	0.6672	20.2642	3.16	0.2144	0.92	0.16	0.16	1.0908	0.4528	3.8027	5.04	2.4384	0.7111	2.56	0.88	1.6042	0.2512	1.1784	4.92	3.9136	0.8062	4.08	0.88	0.8605	0.552	3.8336	4.16	2.5344	0.8094	2.64	0.72	0.916	0.5488	2.7147	4
929	1002	1390	1516	1353	727	538	156	942.84	900.3744	3.1634	-0.0001	87	1018.08	392.4736	2.9416	0.0001	301	1402.36	3242.3901	3.108	0	487	1548.92	8272.2334	3.0525	0	1760	1500.64	116505.9141	3.108	0	2409	873.52	214844.7344	3.1634	0	2166	655.88	172730.8125	3.0525	0	1	0	0.98	0.04	0.04	0.1679	0.9232	80.6123	1.36	0.2304	0.84	0.32	0.32	1.2675	0.3024	20.5716	2.04	0.0384	1	0	0	0.1679	0.9232	19.3304	2.32	0.2176	0.92	0.16	0.16	1.0643	0.408	8.4216	2.32	0.4576	0.92	0.16	0.16	1.0908	0.4528	1.9786	1.28	1.0016	0.96	0.08	0.08	0.7114	0.6544	0.9287	1.16	0.6144	0.98	0.04	0.04	0.3342	0.8496	1.6981	4
966	1028	1431	1580	1412	751	561	63	949.04	312.7584	2.8652	-0.0001	64	1016.84	275.8943	2.8652	0	74	1403.2	354.8799	2.8652	-0.0001	97	1551.52	960.8896	2.8998	0	426	1401.92	9977.5127	3.1634	0	252	748.28	3538.6016	3.108	0	134	553.92	986.1536	2.7753	0.0001	1	0	0.98	0.04	0.04	0.1679	0.9232	80.6123	1.32	0.2176	0.84	0.32	0.32	1.2505	0.3248	18.0129	2	0	1	0	0	0	1	169.2708	2.64	0.2304	0.94	0.12	0.12	0.8826	0.4816	18.0493	2.12	0.1056	0.94	0.12	0.12	0.7114	0.6544	6.6312	1	0	0.96	0.08	0.08	0.2788	0.8528	83.7711	1	0	0.98	0.04	0.04	0.1679	0.9232	80.6123	4
453	550	940	1106	620	203	145	207	421.4	3673.8398	2.4534	0	234	518.72	4123.0015	2.8652	0	264	902.88	5541.8652	2.9416	0	485	1031.04	20055.3945	2.9971	0	1983	1002.44	411974.6563	3.0316	0	1583	566.6	312521.125	3.0525	0	972	379.6	121438.2422	3.108	0	0	0	1	0	0	0	1	#NAME?	0.76	0.1824	1	0	0	0.5511	0.6352	511.4604	1	0	1	0	0	0	1	677.0834	1.76	0.1824	1	0	0	0.5511	0.6352	100.868	1.6	1.2	0.98	0.04	0.04	0.7938	0.6	1.3897	0.68	1.1776	0.94	0.12	0.12	1.1253	0.4464	5.6298	0.48	0.6496	0.92	0.16	0.16	0.9505	0.5424	5.1836	4
509	638	1027	1200	1175	881	702	136	532.96	1335.5583	3.0316	0	165	629.76	1273.6223	2.9971	0	194	1062.08	2656.0735	3.108	0	320	1294.12	7661.7051	3.108	0	1402	1208.2	287737.4375	2.9971	0	2051	865.4	610181.4375	3.108	0	1744	671.4	411506.3125	3.2189	0	0.68	0.2176	0.82	0.36	0.36	1.2606	0.3216	89.9718	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	1.76	0.1824	0.84	0.32	0.32	1.095	0.4176	30.8062	2	0	1	0	0	0	1	169.2708	1.92	0.9536	0.828	0.44	0.36	1.776	0.216	0.3377	1.4	2.08	0.74	0.52	0.52	1.7896	0.2	1.4614	1.16	1.4944	0.768	0.56	0.48	1.9215	0.1904	-0.4995	4
528	648	1108	1292	694	342	287	197	527.28	1381.9615	2.8998	0.0001	279	653.84	2762.1343	2.8307	0	313	1101.24	3576.4224	2.8862	0	466	1290.5601	7753.2065	3.0525	0	1481	793.4	106167.9219	3.0525	0	2035	484.84	203939.1875	3.2189	0	1801	409.76	155934.5781	3.108	0	0.8	0.16	0.94	0.12	0.12	0.635	0.6608	289.7191	1	0	1	0	0	0	1	677.0834	2	0	1	0	0	0	1	169.2708	2.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	30.8326	1.2	0.4	0.96	0.08	0.08	0.4988	0.7792	3.178	0.32	0.7776	0.94	0.12	0.12	0.6615	0.712	1.008	0.36	0.7904	0.92	0.16	0.16	0.7668	0.6512	1.008	4
901	977	1368	1546	1242	588	445	59	902.08	203.5136	2.8098	-0.0001	163	995.76	1599.5424	2.9207	0	363	1397.8	8769.9199	2.8443	0	551	1592.6	20513.8398	2.8652	0	1828	1390.88	235357.3125	3.0316	0	2552	796.24	463518.0938	2.8098	0	2295	630.52	371514.8125	2.6989	0	1	0	1	0	0	0	1	677.0834	1.08	0.0736	0.9	0.2	0.2	0.7605	0.5648	22.6668	2.08	0.0736	0.9	0.2	0.2	0.7605	0.5648	11.4047	2.88	0.2656	0.804	0.68	0.44	1.4428	0.3504	2.0824	2.24	0.6624	0.82	1.8	0.6	0.7605	0.5648	3.1543	1.4	1.84	0.8077	5	1	0.7605	0.5648	1.2381	1.32	1.1776	0.8118	3.2	0.8	0.7605	0.5648	1.9754	4
805	1026	1622	1921	3031	2916	2487	235	919.12	7754.9053	3.1634	0	103	1068.92	581.3535	3.0316	-0.0001	445	1523.5601	24720.0078	3.2189	0	663	1756.6801	63059.418	3.108	0	1515	2495.3201	312924.5	3.1634	0	2255	2221.5601	715435.9375	3.2189	0	2107	1806.4399	729118.8125	3.2189	0	1.2	0.16	0.9	0.2	0.2	0.8951	0.5456	12.8956	1.96	0.0384	0.94	0.12	0.12	0.4433	0.7824	41.3584	2.52	0.2496	0.92	0.16	0.16	1.0133	0.3856	14.727	2.68	0.2976	0.84	0.32	0.32	1.4141	0.2736	4.1118	4.08	1.0336	0.804	1.16	0.52	1.7721	0.2288	0.3765	4.04	2.9984	0.6102	3.12	1.12	2.4352	0.0976	-2.5655	3.32	3.1776	0.7494	2.76	0.84	1.6651	0.216	4.7734	4
457	553	941	1114	529	181	131	41	458.72	73.0016	2.1241	0.005	60	553.44	182.8064	2.8652	0.0008	84	949.48	294.2496	2.567	0.0006	98	1120.52	396.8096	2.7125	0.0004	106	547	683.84	3.0525	0.0001	142	191.64	808.3904	2.7753	0.0001	113	140.84	523.7344	2.6225	0.0003	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	2	0	1	0	0	0	1	169.2708	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
227	287	682	499	470	233	174	196	239.88	3272.7456	3.0525	0	217	306.08	3335.6733	3.1634	0	331	653.24	4132.4229	3.1634	0	397	509.92	11707.3525	3.1634	0	2533	947.48	647636.5	3.2189	0	2590	706.4	622269.125	3.1634	0	1558	410.64	194272.3906	3.1634	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	0.96	0.0384	0.96	0.08	0.08	0.4433	0.7824	319.0428	0.36	0.2304	0.84	0.32	0.32	1.2801	0.3056	42.4515	1.24	2.7424	0.5024	3.48	1.4	2.3968	0.1232	-2.9806	1.04	2.2784	0.5664	2.68	1.16	2.3107	0.1456	-3.7559	0.56	0.7264	0.744	0.8	0.56	1.8542	0.216	-2.8756	4
893	1115	1755	2122	3053	3201	2842	80	877.2	528.8	3.0525	0	90	1113.16	604.6144	3.0525	-0.0001	116	1730.3199	1112.6975	3.108	0	180	2086.1599	2753.8943	3.1634	0	254	3012.72	3856.2017	2.9761	0	536	3130	18371.3594	3.1634	0	581	2766.5601	22848.3262	3.1634	0	1	0	1	0	0	0	1	677.0834	2	0	0.96	0.08	0.08	0.2788	0.8528	75.0528	3	0	1	0	0	0	1	75.2315	3.76	0.1824	0.9	0.2	0.2	0.9891	0.4112	8.8589	5	0	1	0	0	0	1	27.0833	5.88	0.1056	0.84	0.32	0.32	0.9937	0.4464	2.3239	5.04	0.1984	0.9	0.2	0.2	0.8951	0.5456	3.0271	4
511	620	1053	1262	617	276	231	16	507.68	17.3376	2.3588	0.0057	30	619.36	57.8304	2.8862	0.0009	34	1051.5601	90.4064	2.9971	0.0006	33	1254.72	84.4416	2.6989	0.0005	41	615.24	161.1424	2.7125	0.0004	46	273.2	140.32	2.5988	0.0004	40	230	109.52	2.8862	0.0005	0.08	0.0736	0.94	0.12	0.12	0.4433	0.7824	-3.2327	1	0	1	0	0	0	1	677.0834	2	0	1	0	0	0	1	169.2708	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
148	224	559	393	4526	1514	641	264	233.56	5979.2065	3.0525	0	283	318.56	6722.8862	3.108	0	280	641.28	7026.6816	3.108	0	600	586	30616.4805	3.2189	0	2899	3839.3201	915934.8125	3.2189	0	1748	1968.6801	187996.4688	3.2189	0	2042	1172.16	327799.9688	3.1634	0	0	0	1	0	0	0	1	#NAME?	0	0	0.96	0.08	0.08	0.2788	0.8528	#NAME?	1	0	1	0	0	0	1	677.0834	0.68	0.2176	0.8	0.4	0.4	1.4668	0.2608	23.4391	7	3.92	0.512	1.84	1.12	2.657	0.0784	-6.0112	3.6	0.72	0.616	0.96	0.8	1.9815	0.1584	-0.3795	2	1.2	0.576	1.52	0.96	2.2978	0.1264	-6.8703	4
933	1009	1394	1562	1338	686	526	153	942.8	1913.76	3.1634	0	152	1016.88	1817.9454	3.2189	0	172	1387.6801	2128.5376	3.108	0	179	1553.8	2498.48	3.1634	0	386	1360.3199	11230.2969	3.1634	0	525	715.48	17147.6094	3.1634	0	347	536.96	7527.3984	3.1634	0	1	0	0.98	0.04	0.04	0.1679	0.9232	80.6123	1.48	0.2496	0.94	0.12	0.12	0.9623	0.4144	35.4843	2	0	0.98	0.04	0.04	0.1679	0.9232	30.8326	2.48	0.2496	0.86	0.28	0.28	1.2788	0.3024	9.151	2.12	0.1056	0.94	0.12	0.12	0.3669	0.7888	32.061	1.12	0.1056	0.94	0.12	0.12	0.3669	0.7888	86.9298	1	0	1	0	0	0	1	677.0834	4
901	974	1373	1562	1240	606	456	127	908.92	833.4336	2.9207	0.0001	126	990.68	949.6576	2.8443	0.0001	150	1391.88	1358.7456	2.8307	0	157	1573	1504.1599	3.108	0	167	1249.6	1537.2799	2.9761	0	133	623.96	1065.2384	2.9207	0	100	468.36	561.3503	2.8443	0.0001	1	0	1	0	0	0	1	677.0834	1.12	0.1056	0.92	0.16	0.16	0.5296	0.7216	27.1161	2	0	0.98	0.04	0.04	0.1679	0.9232	30.8326	2.96	0.0384	0.908	0.28	0.2	0.5296	0.7216	12.0754	2	0	0.964	0.36	0.12	0.1679	0.9232	13.9898	1	0	0.9615	1	0.2	0.1679	0.9232	11.8265	1	0	0.9624	0.64	0.16	0.1679	0.9232	16.4251	4
952	1025	1363	1453	1335	721	549	203	938.32	3605.0977	3.2189	0	101	1042.88	626.9855	3.2189	0	406	1443.28	13287.3213	3.2189	0	607	1623.76	35820.1836	3.108	0	1842	1736.36	404735.5625	3.1634	0	2439	1249.88	809568.1875	3.1634	0	2217	1002.84	681449.375	3.2189	0	1	0	0.96	0.08	0.08	0.2788	0.8528	83.7711	1.76	0.1824	0.84	0.32	0.32	1.1778	0.36	28.2476	2.2	0.16	0.86	0.28	0.28	0.7605	0.5648	14.0505	2.64	0.2304	0.86	0.28	0.28	1.2096	0.3504	10.8088	2.8	1.36	0.76	1.92	0.72	1.0849	0.4208	5.6422	2.08	2.7136	0.731	3.72	1	1.2404	0.4048	1.1773	1.84	2.5344	0.7918	3.24	0.84	0.6592	0.6192	16.9783	4
904	980	1371	1560	1239	613	461	128	912.84	1057.4144	3.108	0	131	994.72	1218.1216	2.9761	0	150	1399.4	1613.52	2.9207	0	153	1580.2	1806.08	3.0525	0	167	1257.6	1982.5599	2.9761	0	131	633.48	1290.1696	2.8998	0	100	475.16	695.6544	3.108	0.0001	1	0	1	0	0	0	1	677.0834	1.16	0.1344	0.92	0.16	0.16	0.4397	0.7312	90.0886	2	0	1	0	0	0	1	169.2708	3	0	0.92	0.16	0.16	0.4397	0.7312	28.7444	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
962	1042	1380	1532	1321	645	490	168	961.12	2019.7858	3.2189	0	193	1040.76	2007.7021	3.2189	0	262	1409.96	3725.2383	3.108	0	329	1564.6	6216.8804	3.2189	0	617	1349.84	21661.4141	3.1634	0	642	708	19586.2383	3.1634	0	372	530.12	7080.2651	3.108	0	1.08	0.0736	0.92	0.16	0.16	0.5506	0.7184	27.1161	1.6	0.24	0.9	0.2	0.2	1.153	0.3696	26.9682	2.08	0.0736	0.92	0.16	0.16	0.5506	0.7184	13.2708	2.68	0.2176	0.88	0.24	0.24	1.095	0.4176	11.3393	2.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	31.4468	1.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	83.7711	1	0	1	0	0	0	1	677.0834	4
869	942	1324	1495	1217	596	450	217	908.28	4556.6816	3.1634	0	248	985.88	5103.3857	3.1634	0	249	1369.76	6004.8223	3.0316	0	264	1540.4	6539.6797	2.9416	0	282	1270.6	7976.5605	3.1634	0	220	630.4	4584.48	3.0525	0	173	480.08	2890.0735	3.0316	0	1.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	83.7711	1.24	0.1824	0.94	0.12	0.12	0.7174	0.6064	23.3414	2.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	31.4468	2.28	0.2016	0.94	0.12	0.12	0.7842	0.5584	12.0087	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
851	929	1311	1482	1197	577	440	177	875.56	1605.2864	3.1634	0	192	952.44	1691.8464	3.108	0	216	1336.72	2069.7217	2.9761	0	223	1507.24	2139.3022	2.8652	0	223	1223.96	2881.6384	3.108	0	192	597.8	1811.1199	2.8443	0	156	454.8	1145.6	2.8443	0.0001	1	0	1	0	0	0	1	677.0834	1.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	83.7711	2	0	1	0	0	0	1	169.2708	2.08	0.0736	0.98	0.04	0.04	0.3342	0.8496	10.0959	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
936	1028	1390	1555	1257	644	482	189	950.96	2673.2385	3.2189	0	204	1034.12	2722.6655	3.2189	0	204	1416.04	3032.1184	3.108	0	282	1577.24	4618.582	3.108	0	292	1290.04	10730.998	3.2189	0	213	650.76	4263.4624	3.1634	0	163	496.12	2550.7454	3.1634	0	1.08	0.0736	0.92	0.16	0.16	0.5506	0.7184	27.1161	1.52	0.2496	0.9	0.2	0.2	1.1855	0.344	24.4096	2.08	0.0736	0.92	0.16	0.16	0.5506	0.7184	13.2708	2.72	0.2016	0.9	0.2	0.2	0.9387	0.504	11.8698	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
463	560	960	1134	561	190	154	24	462.84	35.6544	2.6989	-0.0005	39	560.48	81.9296	2.678	0	42	959.4	151.28	2.9207	-0.0001	56	1134.3199	195.8176	2.9416	-0.0001	41	553.04	85.2384	2.8862	-0.0002	22	193	27.28	2.5116	-0.0004	21	148	24.4	2.4143	0	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	4
1006	1086	1511	1693	1380	720	541	135	932.2	1303.76	2.9971	0	134	1015.32	1451.3376	3.108	0	164	1422.5601	1968.8862	3.108	0	167	1604.52	2235.5298	2.9761	0	171	1285.96	2250.8381	3.1634	0	170	653.28	1847.4817	3.1634	0	132	490.88	1052.9055	3.108	0	1	0	1	0	0	0	1	677.0834	1.32	0.2176	0.76	0.48	0.48	1.2993	0.2928	17.16	2	0	1	0	0	0	1	169.2708	2.88	0.1056	0.94	0.12	0.12	0.3669	0.7888	29.1538	2	0	1	0	0	0	1	169.2708	1	0	1	0	0	0	1	677.0834	1	0	1	0	0	0	1	677.0834	4
863	938	1347	1523	1185	577	430	69	882.6	341.6	3.0316	0	231	1018.52	8127.8496	3.087	0	481	1502.84	39624.3711	3.1634	0	675	1750.6801	85046.2188	3.1634	0	2002	1873.64	806172.3125	3.108	0	2829	1530.8	1579476.375	3.108	0	2530	1295.36	1296127.75	3.108	0	1	0	1	0	0	0	1	677.0834	1.36	0.2304	0.96	0.08	0.08	0.8946	0.4496	34.8097	2.36	0.2304	0.96	0.08	0.08	0.8946	0.4496	14.3243	2.96	0.7584	0.836	0.52	0.36	1.5553	0.2448	2.8325	3.24	2.8224	0.8447	1.44	0.48	1.3874	0.3536	0.4529	2.8	5.76	0.9031	2.04	0.44	1.0201	0.424	1.5838	2.44	3.6864	0.9247	1.28	0.32	0.8946	0.4496	5.6545	4
