402	526	880	923	2617	2249	1805	366	348.52	10750.4893	3.2189	0	502	450.36	18570.1484	3.1634	0	553	800.08	22125.0332	3.2189	0	815	804.84	52134.457	3.1634	0	2063	2855.9199	217534.375	3.2189	0	1386	2064.24	103309.2266	3.2189	0	1250	1400.6801	125489.4141	3.2189	0	0.08	0.0736	0.9	0.2	0.2	0.635	0.6608	-3.2327	0.52	0.2496	0.8	0.4	0.4	1.2993	0.2928	74.1317	1.8	0.16	0.82	0.36	0.36	0.9007	0.4752	35.9046	1.48	0.2496	0.82	0.36	0.36	1.2675	0.3024	24.836	5.28	0.9216	0.632	1.12	0.8	2.287	0.12	-2.5558	3.72	0.4416	0.636	0.92	0.76	2.0431	0.1584	-1.2087	2.28	0.6816	0.696	0.8	0.64	2.0776	0.152	-1.9846	6
647	738	1002	1208	2186	2001	1671	372	634.28	9385.4014	3.1634	0	444	735.08	15018.2324	3.1634	0	649	993.4	27773.1191	3.2189	0	670	1198.5601	28641.2051	3.108	0	1141	2225.0801	74615.2813	3.108	0	966	2238	52471.6797	3.2189	0	1184	1888.5601	86165.2031	3.2189	0	1	0	0.96	0.08	0.08	0.2788	0.8528	336.7264	1.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	83.7711	2.16	0.1344	0.9	0.2	0.2	0.6005	0.6672	13.5307	2.2	0.16	0.86	0.28	0.28	0.7605	0.5648	14.0505	4.2	0.32	0.748	0.6	0.52	1.4507	0.2992	1.6403	3.96	0.1984	0.828	0.44	0.36	1.105	0.488	1.6939	3.28	0.3616	0.744	0.8	0.56	1.4415	0.328	1.0296	6
135	210	442	324	3030	1763	971	151	166.12	2080.9058	3.0525	0	172	223.6	2819.8401	3.1634	0	196	465.76	2610.8223	2.8862	0	339	390.72	9706.3604	3.1634	0	1358	2953.96	150811.5625	3.1634	0	459	1806	11318.4785	3.1634	0	720	1024.6801	33693.8125	3.2189	0	0	0	1	0	0	0	1	#NAME?	0	0	1	0	0	0	1	#NAME?	1	0	1	0	0	0	1	677.0834	0.8	0.16	0.92	0.16	0.16	0.7938	0.6	145.4122	5.48	0.4896	0.768	0.56	0.48	1.4716	0.296	0.7503	3.04	0.0384	0.96	0.08	0.08	0.4433	0.7824	6.1314	1.64	0.2304	0.82	0.36	0.36	1.1914	0.3568	28.674	6
442	591	981	866	3386	2253	1389	332	358.44	7013.0459	3.0525	0	361	452.44	9551.7666	3.2189	0	522	786.4	18796.9609	3.2189	0	574	703.88	22878.1035	3.2189	0	2896	2679.04	900197.5	3.2189	0	1856	1717	356286.6563	3.2189	0	1094	1024.36	111079.8984	3.1634	0	0	0	0.98	0.04	0.04	0.1679	0.9232	#NAME?	0.64	0.2304	0.76	0.48	0.48	1.2416	0.3184	82.0518	1.84	0.1344	0.88	0.24	0.24	0.8741	0.5488	33.7913	1.28	0.2016	0.8	0.4	0.4	1.2425	0.328	16.3072	4.96	3.4784	0.6119	3.32	1.16	2.1506	0.1712	-0.7523	3.04	1.4784	0.72	1.04	0.64	1.8462	0.1872	1.6456	1.6	0.48	0.848	0.4	0.32	1.3455	0.36	27.5453	6
519	614	832	1043	1707	2244	2096	271	471.2	3696.1592	3.1634	0	300	566.92	4862.3931	3.108	0	162	797.8	2389.7595	3.2189	0	528	950.64	13987.9102	3.2189	0	1640	1922.4399	147967.9219	3.2189	0	1202	2350.52	75314.4063	3.2189	0	2128	2196.96	187932.4375	3.2189	0	0.28	0.2016	0.78	0.44	0.44	1.2653	0.312	18.6913	0.92	0.0736	0.96	0.08	0.08	0.2788	0.8528	336.7264	2	0	1	0	0	0	1	169.2708	1.92	0.0736	0.96	0.08	0.08	0.2788	0.8528	75.0528	3.44	0.5664	0.672	1.04	0.72	1.4406	0.2768	1.4328	4.2	0.24	0.788	0.52	0.44	1.2848	0.36	0.8392	3.88	0.7456	0.68	1.12	0.72	1.8333	0.2192	-0.4091	6
352	441	740	737	2610	2002	1546	395	335.2	18390.959	3.2189	0	518	420.8	23627.2012	3.1634	0	598	665.12	32553.1445	3.2189	0	792	701.04	73788.5938	3.2189	0	2251	1857.6801	425055.625	3.2189	0	2742	1615.04	726871	3.2189	0	3556	1361.64	843554.9375	3.2189	0	0.12	0.1056	0.9	0.2	0.2	0.8386	0.5168	40.4668	0.48	0.2496	0.88	0.24	0.24	1.0512	0.3664	172.4239	1.48	0.2496	0.86	0.28	0.28	1.2551	0.3088	14.699	1.4	0.24	0.82	0.36	0.36	1.3975	0.2736	9.054	3.4	1.6	0.664	0.96	0.72	1.9571	0.1872	-0.102	2.84	2.6944	0.66	1.16	0.76	2.2061	0.168	-2.4345	2.24	3.5424	0.5615	2.28	1.08	2.3215	0.1136	-1.5178	6
456	552	870	950	3009	2193	1444	359	383.04	12018.5205	3.108	0	421	468.4	14310.6426	3.0316	0	597	769.44	29932.7246	3.2189	0	715	812.24	48073.8672	3.1634	0	2630	2085.6001	439311.9063	3.2189	0	1925	1571.24	232853.3125	3.1634	0	1231	1076.4399	113311.4375	3.2189	0	0	0	0.98	0.04	0.04	0.1679	0.9232	#NAME?	0.68	0.2176	0.92	0.16	0.16	1.0643	0.408	105.8119	1.76	0.1824	0.9	0.2	0.2	1.0353	0.456	30.8062	1.64	0.2304	0.92	0.16	0.16	1.0878	0.3888	26.5418	3.8	1.76	0.608	1.84	0.96	2.5433	0.0944	-7.905	2.72	0.9216	0.736	0.72	0.56	2.1025	0.1616	-1.8869	1.64	0.3104	0.8	0.4	0.4	1.4883	0.2768	9.512	6
418	516	760	994	2177	2573	2262	317	398.76	4165.2222	3.2189	0	384	512.56	5630.4067	3.2189	0	518	806.8	10398.7188	3.1634	0	721	949.52	21518.4082	3.2189	0	1797	2139.8401	100613.8281	3.1634	0	1571	2474.5601	86392.3906	3.2189	0	1741	2179.3201	121439.4063	3.2189	0	0.04	0.0384	0.94	0.12	0.12	0.4433	0.7824	-3.2327	0.96	0.0384	0.9	0.2	0.2	0.6005	0.6672	155.7662	1.96	0.0384	0.94	0.12	0.12	0.4433	0.7824	41.3584	1.88	0.1056	0.86	0.28	0.28	0.7842	0.5584	37.7225	4.04	0.4384	0.664	1.44	0.8	1.7489	0.2736	-1.0713	4.52	0.4896	0.768	0.56	0.48	1.5329	0.2672	2.208	3.88	0.3456	0.728	1.12	0.64	1.6725	0.2736	0.9142	6
539	590	745	1116	1586	2339	2234	328	545.76	5633.3022	3.087	0	448	647.76	13071.2227	3.108	0	694	863.8	35873.1992	3.0525	0	669	1139	23487.5195	3.2189	0	901	1690.5601	45022.0078	3.2189	0	434	2180.3999	13485.5215	3.1634	0	748	2006.3199	32527.0938	3.2189	0	0.6	0.24	0.84	0.32	0.32	1.277	0.296	66.2116	1.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	80.6123	2.08	0.0736	0.96	0.08	0.08	0.2788	0.8528	31.4468	2.08	0.0736	0.94	0.12	0.12	0.4433	0.7824	13.0109	3.12	0.1056	0.9	0.2	0.2	0.635	0.6608	7.4917	4	0	0.96	0.08	0.08	0.2788	0.8528	9.8384	3.56	0.2464	0.9	0.2	0.2	1.1184	0.376	5.4552	6
290	401	675	617	2604	1581	1002	365	323.56	12469.6855	3.2189	0	374	407.76	14161.2227	3.2189	0	498	664.08	22764.4707	3.2189	0	710	670.48	49128.5703	3.2189	0	2268	1956.48	420722.1563	3.2189	0	2569	1476.76	498066.5625	3.2189	0	2209	1132.16	409566.7188	3.2189	0	0.04	0.0384	0.94	0.12	0.12	0.5296	0.7216	11.143	0.44	0.2464	0.82	0.36	0.36	1.3241	0.2832	42.4515	1.48	0.2496	0.82	0.36	0.36	1.3393	0.2736	20.998	1.32	0.2176	0.84	0.32	0.32	1.2197	0.3472	16.7336	3.6	1.6	0.512	1.84	1.12	2.3798	0.1008	-3.3046	2.56	2.0064	0.552	1.76	1.04	2.7198	0.0752	-9.5014	1.76	1.3824	0.556	1.56	1	2.5252	0.088	-5.8544	6
241	313	582	550	2850	1962	1326	249	225.68	3569.5771	3.108	0	291	286.88	4533.626	3.108	0	285	536.08	5092.2334	3.2189	0	532	517.8	16291.0381	3.108	0	883	2843.2	34294.8828	3.2189	0	658	1929.6801	20482.2188	3.2189	0	1255	1200.6801	58645.4922	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	#NAME?	1.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	80.6123	0.96	0.0384	0.94	0.12	0.12	0.4433	0.7824	171.7259	5.36	0.2304	0.82	0.36	0.36	1.306	0.2896	2.0336	3.52	0.2496	0.74	0.52	0.52	1.3648	0.2608	4.8726	1.88	0.1856	0.82	0.36	0.36	1.2001	0.3856	12.221	6
420	519	829	815	2684	1922	1327	582	454.64	26082.1504	3.1634	0	625	549.04	31230.9219	3.2189	0	600	856.92	30635.6719	3.1634	0	1087	879.32	91527.6563	3.2189	0	2022	2699.28	406357.5938	3.2189	0	1120	2102.6799	99792.6094	3.1634	0	2068	1597	355341.5938	3.2189	0	0.48	0.2496	0.74	0.52	0.52	1.384	0.2512	42.4515	0.72	0.2016	0.88	0.24	0.24	0.915	0.5104	129.5721	1.76	0.1824	0.86	0.28	0.28	0.915	0.5104	32.9384	1.68	0.2976	0.82	0.36	0.36	1.2678	0.3504	11.6622	5	1.76	0.528	2	1.12	2.0776	0.152	-0.8309	3.72	0.6816	0.748	0.6	0.52	1.8179	0.1776	0.9062	2.68	1.3376	0.512	1.84	1.12	2.4697	0.0912	-5.9163	6
254	348	683	568	3088	2267	1589	296	333.4	5216.0801	3.1634	0	352	424.4	7285.04	3.108	0	407	776.12	7882.4258	3.2189	0	617	734.28	23125.3203	3.108	0	1264	2963.24	158417.6875	3.2189	0	1745	2159.5601	210626.4531	3.2189	0	4774	1828.52	1322948.125	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.56	0.2464	0.74	0.52	0.52	1.3568	0.264	58.2916	1.88	0.1056	0.94	0.12	0.12	0.606	0.7152	36.35	1.4	0.24	0.7	0.6	0.6	1.3319	0.2736	18.4394	5.56	0.7264	0.732	0.92	0.6	2.0188	0.1872	-1.5253	3.92	0.7936	0.604	1.08	0.84	2.0687	0.1392	-0.4953	3.04	4.8384	0.4765	5.68	1.68	2.6434	0.0816	-5.7811	6
393	485	724	793	2250	2269	1960	225	338.76	3975.0623	3.2189	0	285	438.92	6062.793	3.1634	0	298	734.4	6703.4404	3.108	0	435	689.04	14841.3193	3.2189	0	1256	2748.52	109499.4531	3.2189	0	1538	2174.24	147210.7188	3.2189	0	3065	1756.08	588265.8125	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.6	0.24	0.82	0.36	0.36	1.3212	0.28	66.2116	1.72	0.2016	0.86	0.28	0.28	1.1656	0.3792	29.1004	1.2	0.16	0.82	0.36	0.36	0.9007	0.4752	32.1228	5.12	0.5056	0.644	1	0.76	1.926	0.1616	0.2923	4	0.72	0.628	1.8	0.92	2.1025	0.1616	-2.0771	2.96	2.1984	0.4761	4.68	1.56	2.567	0.1008	-7.9305	6
492	571	930	939	3004	2102	1522	596	459.44	26370.7246	3.1634	0	653	541.08	31859.5156	3.2189	0	692	839.56	27022.5664	3.2189	0	1111	884.04	91992.0391	3.2189	0	2091	2884.8799	626748.875	3.1634	0	1309	2252.2	164882.3125	3.2189	0	2241	1756.08	518397.0938	3.2189	0	0.52	0.2496	0.84	0.32	0.32	1.3087	0.2864	58.2916	0.68	0.2176	0.86	0.28	0.28	1.1656	0.3792	105.8119	1.84	0.1344	0.82	0.36	0.36	1.1985	0.4048	14.2703	1.68	0.2976	0.796	0.6	0.44	1.5906	0.2544	2.3805	5.44	2.1664	0.624	1.04	0.8	2.1451	0.1328	-0.4652	4.16	0.6944	0.828	0.44	0.36	1.8984	0.1808	-0.2591	2.92	2.0736	0.604	1.08	0.84	2.567	0.0816	-4.809	6
281	484	881	653	1954	2750	2940	711	336.44	22669.9258	3.1634	0	1111	455	52484.3984	3.2189	0	1534	860.6	115090.0781	3.2189	0	1550	772.52	108834.8047	3.2189	0	2477	2682.6001	283348.5	3.1634	0	3139	1979.72	653447.625	3.2189	0	5079	1675.64	1871629.375	3.2189	0	0.16	0.1344	0.92	0.16	0.16	0.6905	0.6576	2.8512	0.48	0.3296	0.716	0.76	0.6	1.5797	0.2288	0.1552	1.92	0.4736	0.736	0.72	0.56	1.6201	0.2672	-0.146	1.4	0.56	0.768	1.04	0.56	1.3874	0.36	-0.262	4.96	1.0784	0.5744	2.28	1.08	2.567	0.088	-9.0409	3.56	2.7264	0.5784	2.56	1.12	2.5077	0.1168	-7.1605	2.88	6.8256	0.5375	7.04	1.68	2.4561	0.1008	-0.909	6
571	638	967	1208	2016	2353	2122	196	516.08	2519.6733	3.1634	0	283	616.52	4173.1294	3.1634	0	352	867.88	7784.6655	3.2189	0	402	1095.48	10629.1289	3.2189	0	1083	1928.84	91032.2109	3.2189	0	696	2366.3201	22390.1328	3.108	0	1164	2195.2	66083.6719	3.2189	0	0.52	0.2496	0.82	0.36	0.36	1.3212	0.28	50.3715	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	2	0	0.98	0.04	0.04	0.1679	0.9232	30.8326	2	0	0.96	0.08	0.08	0.3342	0.8496	21.0066	3.56	0.4864	0.576	1.52	0.96	2.068	0.1488	-1.4643	4.2	0.16	0.84	0.32	0.32	1.1613	0.4144	1.5274	3.96	0.1984	0.776	0.64	0.48	1.4983	0.3472	0.555	6
383	482	825	840	2520	2115	1410	560	393.48	18293.4492	3.2189	0	582	483.64	21065.0273	3.1634	0	716	819.96	30675.5566	3.087	0	1154	867.6	85478.9531	3.2189	0	1351	2756.0801	156732.0781	3.2189	0	1020	2116.1201	68997.4688	3.2189	0	1417	1486.5601	164213.9219	3.2189	0	0.2	0.16	0.92	0.16	0.16	0.6005	0.6672	11.143	0.64	0.2304	0.8	0.4	0.4	1.2877	0.2896	58.2916	1.88	0.1856	0.78	0.44	0.44	1.2498	0.3472	11.4759	1.64	0.3904	0.796	0.6	0.44	1.4502	0.2608	10.397	5.04	0.7584	0.748	0.6	0.52	2.1444	0.1296	-0.8472	3.8	0.24	0.8	0.4	0.4	1.3417	0.3056	2.9923	2.48	0.7296	0.736	0.72	0.56	2.0715	0.1488	-2.511	6
637	766	1069	1213	1933	1723	1486	520	637.2	21986.2402	3.1634	0	722	786.68	35697.7422	3.1634	0	996	1097.16	62207.0156	3.2189	0	963	1212.96	76151.4688	3.1634	0	1043	2237.0801	89846.5469	3.1634	0	1188	2140.6799	110497.4063	3.2189	0	1732	1865.4	222827.1094	3.2189	0	0.76	0.1824	0.8	0.4	0.4	1.2176	0.3376	89.9718	1.2	0.16	0.78	0.44	0.44	1.1554	0.3824	24.8144	2.4	0.32	0.74	0.52	0.52	1.5487	0.2544	2.8279	2.4	0.24	0.676	0.84	0.68	1.6759	0.2224	3.6291	4.16	0.3744	0.628	1.32	0.84	2.0013	0.1712	-1.0881	3.8	0.56	0.644	1	0.76	1.9361	0.1584	0.1385	3.32	1.0176	0.6304	1.88	0.92	2.3107	0.1456	-7.3398	6
562	695	1012	1149	2543	2366	1802	397	599.12	8254.9854	3.1634	0	533	721.36	13739.8281	3.108	0	683	1045.5601	32293.7656	3.2189	0	781	1226.16	32958.9336	3.2189	0	2438	2396.76	291918.0938	3.1634	0	2419	2215.76	281846.8125	3.1634	0	2302	1738.6801	283438.9063	3.1634	0	0.84	0.1344	0.86	0.28	0.28	0.7842	0.5584	139.8066	1.08	0.0736	0.92	0.16	0.16	0.606	0.7152	22.0367	2.2	0.16	0.828	0.44	0.36	0.9387	0.504	9.3195	2.16	0.1344	0.808	0.48	0.4	0.9907	0.4656	9.5055	4.48	1.2896	0.6224	2.28	1	2.2304	0.1392	-2.8014	3.96	1.0784	0.584	1.6	0.96	1.8073	0.2064	0.0502	2.96	1.1584	0.652	1.08	0.76	2.1688	0.1392	-2.7188	6
628	784	1129	1200	2292	1791	1361	623	650.88	21500.8262	3.1634	0	709	783.04	28465.5566	3.1634	0	839	1140.04	40038.7539	3.2189	0	1205	1248.64	79388.625	3.2189	0	1263	2631.04	87742.1172	3.2189	0	1108	2138.3999	90676.7188	3.2189	0	1361	1587.2	123236.7969	3.2189	0	0.88	0.1056	0.9	0.2	0.2	0.635	0.6608	155.7662	1.08	0.2336	0.788	0.52	0.44	1.3082	0.3696	5.9652	2.36	0.3104	0.76	0.48	0.48	1.4773	0.2416	7.9318	2.24	0.3424	0.808	0.48	0.4	1.5092	0.2736	4.7981	4.88	0.5856	0.632	1.6	0.88	2.1025	0.1424	-0.9191	3.88	0.4256	0.74	0.52	0.52	1.8558	0.1712	0.9899	2.68	0.5376	0.636	0.92	0.76	1.8117	0.1872	1.3197	6
439	518	975	1052	2908	2830	2439	343	314.92	9720.9531	3.1634	0	444	407	13617.6797	3.1634	0	414	726	12948.0801	3.2189	0	785	764.36	51292.4727	3.2189	0	1403	2674.2	162776.7188	3.2189	0	1219	2148.04	96394.8359	3.2189	0	1620	1523	220908.1563	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.6	0.24	0.82	0.36	0.36	1.2425	0.328	89.9718	1.6	0.24	0.78	0.44	0.44	1.2653	0.312	26.9682	1.56	0.2464	0.78	0.44	0.44	1.3094	0.2896	25.6889	5	0.56	0.728	0.64	0.56	1.976	0.1584	-0.3423	3.84	0.4544	0.8	0.4	0.4	1.6014	0.2416	1.5564	2.52	0.8896	0.684	0.92	0.68	2.2033	0.12	-1.5136	6
478	586	777	933	1668	2338	2291	196	506.68	1634.9375	3.1634	0	209	596.4	2259.3599	3.108	0	301	816	4588.4004	3.2189	0	368	987.24	5773.542	3.2189	0	680	1895.72	38607.0039	3.2189	0	627	2346.0801	18310.0703	3.2189	0	898	2167.0801	53889.5898	3.2189	0	0.44	0.2464	0.74	0.52	0.52	1.3087	0.2864	18.6913	1	0	0.98	0.04	0.04	0.1679	0.9232	351.4692	2	0	0.98	0.04	0.04	0.1679	0.9232	76.6322	2	0	0.98	0.04	0.04	0.1679	0.9232	76.6322	3.36	0.2304	0.688	0.72	0.64	1.5142	0.2608	1.916	4.2	0.16	0.788	0.52	0.44	1.4206	0.3248	1.7208	3.8	0.32	0.676	0.84	0.68	1.9877	0.1616	0.136	6
857	1138	1527	2000	2811	3140	2504	892	503.84	86972.8438	3.2189	0	1086	650.52	130858.7266	3.1634	0	1649	1088.72	212338.5156	3.2189	0	2054	1195.4399	459158.0625	3.2189	0	2021	2691.04	198270.75	3.2189	0	2516	2231.6799	667596.625	3.2189	0	3353	1699.12	1143171.5	3.2189	0	0.48	0.3296	0.84	0.32	0.32	1.3324	0.2928	8.2254	0.84	0.6944	0.668	0.76	0.68	1.8112	0.1808	6.1334	2.32	0.8576	0.676	0.84	0.68	1.8943	0.1584	2.1076	2.28	1.8816	0.576	1.52	0.96	2.1925	0.12	-1.4413	5.04	0.9184	0.656	0.88	0.72	1.943	0.1712	-0.3306	4.16	2.4544	0.528	2	1.12	2.5461	0.104	-9.0217	2.96	5.1584	0.4782	4.44	1.56	2.7097	0.0848	-7.0942	6
638	738	1060	1252	2362	2263	1769	663	543.32	34963.0156	3.2189	0	684	641.52	36927.4531	3.2189	0	759	965.36	43825.1953	3.2189	0	1344	1112.2	146291.5938	3.2189	0	2198	2237.6001	336135.6875	3.2189	0	2875	2095.6799	463990.75	3.2189	0	2607	1740.36	394259.1875	3.2189	0	0.52	0.2496	0.74	0.52	0.52	1.3773	0.2544	50.3715	0.96	0.2784	0.74	0.52	0.52	1.3952	0.3024	14.4852	2.08	0.2336	0.748	0.6	0.52	1.4206	0.3248	5.8867	1.96	0.5184	0.616	0.96	0.8	1.9888	0.1456	0.6807	4.04	1.4784	0.6	1.76	0.96	1.8734	0.2	0.3813	3.72	2.0416	0.416	2.8	1.44	2.588	0.0848	-8.9464	3	1.44	0.476	2.2	1.24	2.5224	0.0976	-10.5232	6
272	337	647	669	3123	2326	1493	338	287.52	6152.9697	3.1634	0	533	364.8	11363.1992	3.1634	0	596	704.48	18918.4082	3.2189	0	794	706.28	33681.8828	3.1634	0	998	3129.6001	70678.2344	3.1634	0	1453	2327.3201	88572.2188	3.2189	0	3566	1565.4399	459781.8125	3.1634	0	0	0	1	0	0	0	1	#NAME?	0.2	0.16	0.8	0.4	0.4	0.9503	0.44	-3.2327	1.48	0.2496	0.68	0.64	0.64	1.3393	0.2736	21.4245	1.24	0.1824	0.78	0.44	0.44	0.9891	0.4112	34.1255	5.92	0.3936	0.624	1.04	0.8	1.5616	0.2352	0.7457	4.2	0.24	0.848	0.4	0.32	0.8741	0.5488	2.5499	2.68	1.9776	0.7088	2.56	0.8	1.4905	0.2672	0.9671	6
614	735	1060	1178	2248	1894	1672	552	503.84	28786.6934	3.108	0	645	610	39450.5625	3.2189	0	665	964.96	43346.2773	3.2189	0	1032	970.16	101865.3281	3.2189	0	3163	2682	422824.5	3.2189	0	1931	1918.36	172930.375	3.2189	0	2002	1379.96	236119.7969	3.2189	0	0.56	0.2464	0.94	0.12	0.12	0.9769	0.4016	157.762	0.76	0.2624	0.84	0.32	0.32	1.4565	0.2864	9.2302	2.2	0.16	0.8	0.4	0.4	1.2419	0.3728	5.3007	1.72	0.4416	0.86	0.28	0.28	1.5103	0.2672	2.6712	4.92	1.6736	0.62	1.24	0.84	2.567	0.088	-7.5251	3.4	0.56	0.8	0.4	0.4	1.7518	0.2096	1.2507	2.24	0.9024	0.748	0.6	0.52	2.1869	0.1328	-2.6846	6
375	439	717	771	2643	2104	1507	603	431.4	33223.1953	3.2189	0	666	505.84	41351.0898	3.2189	0	664	800.28	39906.9219	3.2189	0	1210	890.6	134532.3281	3.2189	0	1975	2727.2	324280.3125	3.2189	0	1098	2186.48	94363.1953	3.2189	0	1465	1590.36	251358.7813	3.1634	0	0.44	0.2464	0.86	0.28	0.28	1.2024	0.3216	74.1317	0.68	0.2176	0.88	0.24	0.24	0.9907	0.4656	46.8358	1.72	0.2016	0.88	0.24	0.24	0.915	0.5104	18.4728	1.64	0.5504	0.7	0.6	0.6	1.8542	0.1968	0.6233	5	1.36	0.644	1.48	0.84	1.9769	0.1872	-1.0038	3.92	0.4736	0.708	0.68	0.6	1.7795	0.1904	1.1465	2.72	1.1616	0.656	1.36	0.8	2.0788	0.1488	-0.4204	6
711	815	1169	1388	2575	2362	1935	656	622.6	21946.5605	3.108	0	723	728.44	27918.7266	3.2189	0	741	1032.88	43282.9063	3.1634	0	1258	1245.08	97975.4375	3.2189	0	1182	2301.1599	131073.25	3.2189	0	1044	2271.52	88140.1719	3.2189	0	1871	1967.48	147903.2813	3.2189	0	0.84	0.1344	0.86	0.28	0.28	0.9387	0.504	129.5721	1.12	0.1056	0.88	0.24	0.24	0.7174	0.6064	29.1188	2.24	0.1824	0.82	0.36	0.36	1.2419	0.3728	6.2633	2.4	0.48	0.796	0.6	0.44	1.7489	0.2736	-2.6746	4.12	0.5856	0.808	0.48	0.4	1.6934	0.1936	1.5593	4.08	0.3136	0.736	0.72	0.56	1.7338	0.2448	0.4847	3.44	0.6464	0.692	1	0.68	1.8084	0.1904	0.8403	6
231	332	591	564	2685	1610	1023	345	319.8	7575.2793	3.1634	0	440	434.64	13067.4297	3.108	0	701	840.72	29943.6406	3.1634	0	802	772.52	40909.2109	3.1634	0	1232	2966.8401	98602.4531	3.2189	0	1156	2088.04	102571.0156	3.2189	0	1137	1351.52	75112.8125	3.2189	0	0	0	1	0	0	0	1	#NAME?	0.48	0.2496	0.78	0.44	0.44	1.3568	0.264	58.2916	1.84	0.2144	0.78	0.44	0.44	1.1973	0.3824	6.9423	1.44	0.2464	0.8	0.4	0.4	1.3319	0.2736	22.7038	5.48	0.3296	0.696	0.8	0.64	1.707	0.216	0.4614	3.72	0.3616	0.688	0.72	0.64	1.8015	0.1776	1.0491	2.24	0.4224	0.688	0.72	0.64	1.793	0.1872	3.2951	6
502	602	850	1059	1929	2371	2091	353	582.68	7802.2178	3.108	0	374	678.28	8892.7617	3.108	0	513	938.72	21455.7207	3.108	0	907	1254.08	53744.793	3.2189	0	1168	2075.8401	100031.25	3.2189	0	1433	2808.48	117031.9219	3.1634	0	1372	2708.28	101853.4063	3.2189	0	0.84	0.1344	0.82	0.36	0.36	1.0852	0.4048	105.8119	1.04	0.0384	0.98	0.04	0.04	0.1679	0.9232	80.6123	2.08	0.0736	0.94	0.12	0.12	0.4433	0.7824	13.0109	2.32	0.2976	0.848	0.4	0.32	1.0705	0.4944	1.6581	3.76	0.5824	0.808	0.48	0.4	1.7178	0.216	0.814	5.24	0.5024	0.696	1.28	0.72	1.7279	0.2704	-0.3153	4.88	0.4256	0.56	1.36	0.96	1.8876	0.1744	0.2255	6
479	592	933	930	2692	1905	1343	474	357.32	15725.9766	3.2189	0	574	452	23674.877	3.2189	0	712	756.6	35744.5625	3.1634	0	892	703.16	55599.5703	3.2189	0	2586	2672.3999	444941.0313	3.2189	0	1961	1741.52	202426.2656	3.2189	0	1117	1061.2	88033.0391	3.2189	0	0.12	0.1056	0.92	0.16	0.16	0.5296	0.7216	-3.2327	0.6	0.24	0.8	0.4	0.4	1.3319	0.2736	58.2916	1.68	0.2176	0.86	0.28	0.28	1.1889	0.3312	25.2625	1.2	0.32	0.68	0.64	0.64	1.53	0.2288	24.6763	4.92	1.8336	0.4159	4.48	1.68	2.8652	0.0624	-13.648	3	0.8	0.656	1.36	0.8	2.0715	0.1488	-0.5471	1.64	0.4704	0.804	0.68	0.44	1.4341	0.3216	25.5536	6
827	967	1312	1584	2255	2291	1912	455	679.16	13700.2129	3.2189	0	522	800.72	20676.3633	3.2189	0	524	1151.4	24934.1563	3.2189	0	855	1308	48569.6797	3.2189	0	1648	2499.2	175337.6719	3.1634	0	817	2250.04	50522.918	3.2189	0	1753	1834.64	113517.0156	3.2189	0	0.92	0.0736	0.92	0.16	0.16	0.5506	0.7184	163.746	1.24	0.1824	0.78	0.44	0.44	1.204	0.3408	15.4543	2.48	0.2496	0.76	0.48	0.48	1.3443	0.2704	9.8141	2.4	0.32	0.748	0.6	0.52	1.4773	0.2416	7.0298	4.64	0.7904	0.712	0.96	0.64	1.9215	0.1904	-0.4443	4.08	0.3136	0.82	0.36	0.36	1.3664	0.3568	1.579	3.08	0.5536	0.748	1.08	0.6	1.566	0.312	-0.0744	6
855	1074	1428	1723	2286	2436	2128	834	641.44	34259.2813	3.2189	0	914	809.12	45963.9453	3.2189	0	1402	1159.2	80888.6328	3.2189	0	1596	1306.16	127114.2422	3.1634	0	1928	2152.9199	271895.125	3.2189	0	2024	1982.88	297963.125	3.2189	0	1793	1587.4399	209420.6406	3.2189	0	0.8	0.16	0.84	0.32	0.32	1.1184	0.376	97.8919	1.12	0.3456	0.724	0.84	0.6	1.7778	0.2224	1.8268	2.52	0.4896	0.66	1.16	0.76	2.1025	0.1424	-1.8911	2.52	0.5696	0.668	1.24	0.76	2.0776	0.152	-1.8568	4	1.04	0.5744	2.28	1.08	2.3243	0.1232	-5.1562	3.56	1.2864	0.5327	3.12	1.28	2.3798	0.1136	-5.3204	2.72	0.7616	0.556	2.04	1.08	2.3588	0.1168	-6.912	6
